school_id,school_1,school_id_B,name,district_id,district_id,Matched_District,root_school_name,School_name_transliterated,School_level,school_levels,School_name,Fuzzy_match_score,Match_Type
3905,भमरा निमावि नुवाकोट,3844,bhamara basic school,30,30,nuwakot,bhamara,bhamara,निमावि,avi,भमरा,2.5,"District: complete, School level: no match, Root name: complete"
3908,जनजागृती निमावि स्याङजा,32683,jana jagriti ni ma v,45,35,syangja,jana jagriti,janajagrriti,निमावि,nimavi,जनजागृती,2.5,"District: no match, School level: complete, Root name: complete"
3907,गण्ोश मावि लम्जुङ,419,adarsha pra v,39,39,lamjung,adarsha,ganosha,मावि,pravi,गण्ोश,1.5,"District: complete, School level: no match, Root name: partial"
3909,छिरुवा आवि पाँचथर,11147,chhiruwa  basic school,8,8,panchthar,chhiruwa,chiruva,आवि,avi,छिरुवा,3.0,"District: complete, School level: complete, Root name: complete"
3910,त्रिवेणी मावि मौवा पौचथर,17284,tribeni basic school,8,7,panchthar,tribeni,triveni,मावि,avi,त्रिवेणी,2.0,"District: no match, School level: no match, Root name: complete"
3912,नयां नेपाल आवि कालीखोला,14248,naya nepal basic school,64,6,kalikot,naya nepal,nayam nepala,आवि,avi,नयां नेपाल,2.5,"District: no match, School level: complete, Root name: complete"
3911,प्रकाश मावि प्रकाशपुर सुनसरी,62535,prakash adhar v,11,60,sunsari,prakash,prakasha,मावि,avi,प्रकाश,2.0,"District: no match, School level: no match, Root name: complete"
3914,पृथ्वी प्रावि झापा,14847,prithvi pra v,4,12,jhapa,prithvi,prrithvi,प्रावि,pravi,पृथ्वी,2.5,"District: no match, School level: complete, Root name: complete"
3913,नारायणी मावि पाँचथर,14150,narayan basic school,8,3,panchthar,narayan,narayani,मावि,avi,नारायणी,2.0,"District: no match, School level: no match, Root name: complete"
3915,विद्या विकाश सामुदायिक वि अर्घाखाँची,2411,bala sundari ma vi bhagawanpur,19,19,siraha,bala sundari ma vi bhagawanpur,vidya vikasha samudayika vi arghakha.nchi,,,विद्या विकाश सामुदायिक वि अर्घाखाँची,2.0,"District: complete, School level: complete, Root name: partial"
3916,कमला मावि पाली अर्घाखाँची,13079,kamalamai basic school,50,10,arghakhanchi,kamalamai,kamala,मावि,avi,कमला,2.0,"District: no match, School level: no match, Root name: complete"
3917,ने रा प्रावि दैलेख,62183,ne ra pra v,59,59,dailekh,ne ra,ne ra,प्रावि,pravi,ने रा,3.0,"District: complete, School level: complete, Root name: complete"
3918,विरेन्द्र आवि प्रतापपुर व सु पश्चिम नवलपरासी,5868,birendra  basic school,48,48,nawalparasi,birendra,virendra,आवि,avi,विरेन्द्र,3.0,"District: complete, School level: complete, Root name: complete"
3919,प्रावि मधुवनी मोरङ,15080,ravi basic school,6,6,morang,ravi,pravi,प्रावि,avi,प्रावि,2.5,"District: complete, School level: no match, Root name: complete"
3920,बाबुराम प्रावि अर्घाखाँची,5305,baburam basic school,50,50,arghakhanchi,baburam,baburama,प्रावि,avi,बाबुराम,2.5,"District: complete, School level: no match, Root name: complete"
3921,रा प्रावि स्याउली वास चितवन,14948,ram  primary school,29,2,chitwan,ram,ra,प्रावि,pravi,रा,2.5,"District: no match, School level: complete, Root name: complete"
3922,हिमालय निमावि लम्जुङ,41488,himalaya basic school,39,39,lamjung,himalaya,himalaya,निमावि,avi,हिमालय,2.5,"District: complete, School level: no match, Root name: complete"
3923,सरस्वती मावि पाँचथर,15398,saraswati aa vi,8,8,panchthar,saraswati,sarasvati,मावि,avi,सरस्वती,2.5,"District: complete, School level: no match, Root name: complete"
3924,जनसेवा आवि काभ्रेपलाञ्चोक,12566,janasewa  basic school,26,6,kavrepalanchok,janasewa,janaseva,आवि,avi,जनसेवा,2.5,"District: no match, School level: complete, Root name: complete"
3925,सिद्धेश्वरी आवि पाँचथर,16646,siddheshwari basic school,8,3,panchthar,siddheshwari,siddheshvari,आवि,avi,सिद्धेश्वरी,2.5,"District: no match, School level: complete, Root name: complete"
3926,सिद्धदेवी मावि नांगीन पिपलबोट पाँचथर,16833,singhadevi basic school,8,8,panchthar,singhadevi,siddhadevi,मावि,avi,सिद्धदेवी,2.5,"District: complete, School level: no match, Root name: complete"
3927,त्रिभुवन मावि झापा,17288,tribhuvan basic school,4,8,jhapa,tribhuvan,tribhuvana,मावि,avi,त्रिभुवन,2,"District: no match, School level: no match, Root name: complete"
3928,नवीन शिक्षा सदन मावि छथर फाक्चामारा तेह्रथुम,12444,jana sikshya sadan primary school,13,2,tehrathum,jana sikshya sadan,navina shiksha sadana,मावि,pravi,नवीन शिक्षा सदन,2,"District: no match, School level: no match, Root name: complete"
3930,जनप्रकाश प्रावि हंसपुर अर्घाखाँची,52109,jana prakash pra v,50,50,arghakhanchi,jana prakash,janaprakasha,प्रावि,pravi,जनप्रकाश,3.0,"District: complete, School level: complete, Root name: complete"
3929,मावि मृगौलिया मोरङ,13490,ma v,6,11,morang,ma vi,mavi,मावि,,मावि,2.0,"District: no match, School level: no match, Root name: complete"
3932,जनता प्रावि दुधपोखरी गा पा लमजुङ,41952,janata pra vi,39,39,lamjung,janata,janata,प्रावि,pravi,जनता,3.0,"District: complete, School level: complete, Root name: complete"
3931,जनप्रकाश आवि डिरभर्ना अर्घाखाँची,41783,jana prakash basic school,50,46,arghakhanchi,jana prakash,janaprakasha,आवि,avi,जनप्रकाश,2.5,"District: no match, School level: complete, Root name: complete"
3933,प्रभात प्रावि लम्जुङ,43095,prabhat pra v,39,39,lamjung,prabhat,prabhata,प्रावि,pravi,प्रभात,3.0,"District: complete, School level: complete, Root name: complete"
3934,महे्नद्र किरण्ा प्रावि,33955,mahendra kiran secondary school,19,28,siraha,mahendra kiran ma vi,mahenadra kirana,प्रावि,,महे्नद्र किरण्ा,2.0,"District: no match, School level: no match, Root name: complete"
3935,त्रिभुवन मावि जाजरकोट,63619,tribhuwan pra v,62,62,jajarkot,tribhuwan,tribhuvana,मावि,pravi,त्रिभुवन,2.5,"District: complete, School level: no match, Root name: complete"
3936,केशो अनिरुद्धवत्ती मावि राजविराज सप्तरी,21774,kesho anirudhawati ma v,21,21,saptari,kesho anirudhawati ma vi,kesho aniruddhavatti,मावि,,केशो अनिरुद्धवत्ती,1.5,"District: complete, School level: no match, Root name: partial"
3937,कालिका प्रावि ठाडा अर्घाखाँची,52630,kalika pra v,50,50,arghakhanchi,kalika,kalika,प्रावि,pravi,कालिका,3.0,"District: complete, School level: complete, Root name: complete"
3938,यसोद्या प्रावि नुवाकोट,37763,yasodha basic school,30,30,nuwakot,yasodha,yasodya,प्रावि,avi,यसोद्या,2.5,"District: complete, School level: no match, Root name: complete"
3939,देबिस्थान प्रावि दैलेख,31609,devisthan pra v,59,30,dailekh,devisthan,debisthana,प्रावि,pravi,देबिस्थान,2.5,"District: no match, School level: complete, Root name: complete"
3940,कालिका निमावि खाम्लालुङ्ग गैरी गाँउ तेह्रथुम,12962,kalika adharbhut vidyalaya,13,13,tehrathum,kalika,kalika,निमावि,avi,कालिका,2.5,"District: complete, School level: no match, Root name: complete"
3942,आनन्दभैरव प्रावि मकवानपुर,3184,ananda bhairab adharbhut vidhyalaya,28,28,makwanpur,ananda bhairab,anandabhairava,प्रावि,avi,आनन्दभैरव,2.5,"District: complete, School level: no match, Root name: complete"
3941,गण्ोश प्रावि तेह्रथुम तेह्रथुम,163,adarsha pra v,13,13,tehrathum,adarsha,ganosha,प्रावि,pravi,गण्ोश,2.0,"District: complete, School level: complete, Root name: partial"
