school_id,district,modified_name,modified_name_school_level,modified_name_root,modified_old_name1,modified_old_name1_school_level,modified_old_name1_root,modified_old_name2,modified_old_name2_school_level,modified_old_name2_root,district
35912,lalitpur,seti devi avi,avi,seti devi,seti devi avi,avi,seti devi,seti devi pravi,pravi,seti devi,lalitpur
35913,kathmandu,seti devi avi,avi,seti devi,seti devi pravi,pravi,seti devi,,,,kathmandu
35914,nuwakot,seti devi avi,avi,seti devi,seti devi pravi,pravi,seti devi,,,,nuwakot
35915,dhading,seti devi avi,avi,seti devi,seti devi pravi,pravi,seti devi,,,,dhading
35916,dhading,seti devi avi,avi,seti devi,seti devi pravi,pravi,seti devi,,,,dhading
35917,dhading,seti devi avi,avi,seti devi,seti devi pravi,pravi,seti devi,,,,dhading
35918,ramechhap,seti devi avi gundugol,avi,seti devi  gundugol,seti devi pravi,pravi,seti devi,,,,ramechhap
35919,sindhuli,seti devi avi sadhi,avi,seti devi  sadhi,seti devi pravi sadhi,pravi,seti devi  sadhi,,,,sindhuli
35920,ramechhap,seti devi besik school,,seti devi besik school,seti devi pravi,pravi,seti devi,,,,ramechhap
35921,sindhupalchok,seti devi mavi,mavi,seti devi,,,,,,,sindhupalchok
35922,sindhupalchok,seti devi mavi,mavi,seti devi,,,,,,,sindhupalchok
35923,kathmandu,seti devi mavi,mavi,seti devi,,,,,,,kathmandu
35924,rasuwa,seti devi mavi,mavi,seti devi,seti devi mavi,mavi,seti devi,,,,rasuwa
35925,sindhupalchok,seti devi pancha kanya avi,avi,seti devi pancha kanya,seti devi pancha kanya pravi,pravi,seti devi pancha kanya,,,,sindhupalchok
35926,sindhupalchok,seti devi pancha kanya pravi,pravi,seti devi pancha kanya,,,,,,,sindhupalchok
35927,sindhupalchok,seti devi pancha kanya mavi,mavi,seti devi pancha kanya,seti devi pancha kanya mavi,mavi,seti devi pancha kanya,,,,sindhupalchok
35928,ramechhap,seti devi pravi,pravi,seti devi,,,,,,,ramechhap
35929,ramechhap,seti devi pravi,pravi,seti devi,,,,,,,ramechhap
35930,ramechhap,seti devi pravi,pravi,seti devi,,,,,,,ramechhap
35931,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35932,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35933,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35934,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35935,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35936,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35937,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35938,dolakha,seti devi pravi,pravi,seti devi,,,,,,,dolakha
35939,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35940,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35941,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35942,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35943,sindhupalchok,seti devi pravi,pravi,seti devi,seti devi pravi,pravi,seti devi,,,,sindhupalchok
35944,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35945,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35946,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35947,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35948,sindhupalchok,seti devi pravi,pravi,seti devi,,,,,,,sindhupalchok
35949,kavrepalanchok,seti devi pravi,pravi,seti devi,,,,,,,kavrepalanchok
35950,kavrepalanchok,seti devi pravi,pravi,seti devi,,,,,,,kavrepalanchok
35951,kavrepalanchok,seti devi pravi,pravi,seti devi,,,,,,,kavrepalanchok
35952,kavrepalanchok,seti devi pravi,pravi,seti devi,,,,,,,kavrepalanchok
35953,kavrepalanchok,seti devi pravi,pravi,seti devi,shree seti devi pravi,pravi,shree seti devi,seti devi pravi,pravi,seti devi,kavrepalanchok
35954,ramechhap,seti devi mavi,mavi,seti devi,seti devi mavi,mavi,seti devi,,,,ramechhap
35955,ramechhap,seti devi mavi,mavi,seti devi,seti devi mavi,mavi,seti devi,,,,ramechhap
35956,sindhupalchok,seti devi mavi,mavi,seti devi,seti devi mavi,mavi,seti devi,seti devi avi,avi,seti devi,sindhupalchok
35957,nuwakot,seti devi mavi,mavi,seti devi,shree seti devi mavi,mavi,shree seti devi,seti devi mavi,mavi,seti devi,nuwakot
35958,sindhupalchok,seti devi sharada mavi,mavi,seti devi sharada,seti devi sarada mavi,mavi,seti devi sarada,,,,sindhupalchok
35959,makwanpur,seti ganesh avi,avi,seti ganesh,,,,,,,makwanpur
35960,rasuwa,setibhume mavi,mavi,setibhume,seti bhume mavi,mavi,seti bhume,,,,rasuwa
35961,sindhupalchok,setibhume pravi,pravi,setibhume,,,,,,,sindhupalchok
35962,dolakha,setidevi avi,avi,setidevi,,,,,,,dolakha
35963,sindhupalchok,setidevi avi,avi,setidevi,,,,,,,sindhupalchok
35964,sindhupalchok,setidevi avi,avi,setidevi,,,,,,,sindhupalchok
35965,sindhupalchok,setidevi avi,avi,setidevi,,,,,,,sindhupalchok
35966,ramechhap,setidevi avi,avi,setidevi,,,,,,,ramechhap
35967,dolakha,setidevi babike,,setidevi babike,,,,,,,dolakha
35968,ramechhap,setidevi avi,avi,setidevi,seti devi pravi,pravi,seti devi,seti devi pravi,pravi,seti devi,ramechhap
35969,dolakha,setidevi avi,avi,setidevi,setidevi pravi,pravi,setidevi,,,,dolakha
35970,sindhupalchok,setidevi avi,avi,setidevi,setidevi pravi,pravi,setidevi,,,,sindhupalchok
35971,sindhupalchok,setidevi avi,avi,setidevi,seti devi pravi,pravi,seti devi,,,,sindhupalchok
35972,sindhupalchok,setidevi avi,avi,setidevi,shree setidevi avi,avi,shree setidevi,seti devi pravi,pravi,seti devi,sindhupalchok
35973,sindhupalchok,setidevi avi,avi,setidevi,setidevi pravi,pravi,setidevi,,,,sindhupalchok
35974,dolakha,setidevi ecd centre,,setidevi ecd centre,,,,,,,dolakha
35975,sindhupalchok,setidevi mavi,mavi,setidevi,,,,,,,sindhupalchok
35976,kavrepalanchok,setidevi mavi,mavi,setidevi,,,,,,,kavrepalanchok
35977,sindhupalchok,setidevi mavi,mavi,setidevi,setidevi mavi,mavi,setidevi,,,,sindhupalchok
35978,sindhupalchok,setidevi panchakanya bbk,,setidevi panchakanya bbk,,,,,,,sindhupalchok
35979,dolakha,setidevi pravi,pravi,setidevi,,,,,,,dolakha
35980,dhading,setidevi pravi,pravi,setidevi,,,,,,,dhading
35981,dolakha,setidevi mavi,mavi,setidevi,seti devi mavi,mavi,seti devi,seti devi avi,avi,seti devi,dolakha
35982,sindhupalchok,setidevi mavi,mavi,setidevi,setidevi mavi,mavi,setidevi,,,,sindhupalchok
35983,kavrepalanchok,setidevi mavi,mavi,setidevi,seti devi mavi,mavi,seti devi,,,,kavrepalanchok
35984,dhading,setidevi mavi,mavi,setidevi,seti devi mavi,mavi,seti devi,,,,dhading
35985,sindhupalchok,setiidevi pravi,pravi,setiidevi,,,,,,,sindhupalchok
35986,sindhupalchok,setikadevi mavi,mavi,setikadevi,setikadevi mavi,mavi,setikadevi,,,,sindhupalchok
35987,kathmandu,seto bangala ebs,,seto bangala ebs,,,,,,,kathmandu
35988,chitwan,seto gurans bbk,,seto gurans bbk,,,,,,,chitwan
35989,kathmandu,sewa sadan ebs,,sewa sadan ebs,,,,,,,kathmandu
35990,kathmandu,shabdalaya nepal creative english boarding school,,shabdalaya nepal creative english boarding school,creative ebs,,creative ebs,,,,kathmandu
35991,kathmandu,shadberry international boarding school,,shadberry international boarding school,rodaberi international ebs,,rodaberi international ebs,,,,kathmandu
35992,chitwan,shaheed smarak college,,shaheed smarak college,,,,,,,chitwan
35993,sindhuli,shahi thakur avi ratu chainpur,avi,shahi thakur  ratu chainpur,shahi thakur pravi ratu chainpur,pravi,shahi thakur  ratu chainpur,shahi thakur pravi,pravi,shahi thakur,sindhuli
35994,sindhuli,shahid avi pannesi,avi,shahid  pannesi,shahid avi pannesi,avi,shahid  pannesi,shahid pramary school pannesi,,shahid pramary school pannesi,sindhuli
35995,lalitpur,shahid dharma bhakta ebs,,shahid dharma bhakta ebs,sahid dharma bhakta ebs,,sahid dharma bhakta ebs,,,,lalitpur
35996,kathmandu,shahid smarak college,,shahid smarak college,,,,,,,kathmandu
35997,makwanpur,shahid smirti pravi,pravi,shahid smirti,sahid ismurti pravi,pravi,sahid ismurti,,,,makwanpur
35998,bhaktapur,shahid smriti mavi,mavi,shahid smriti,,,,,,,bhaktapur
35999,lalitpur,shahumara pravi,pravi,shahumara,,,,,,,lalitpur
36000,kathmandu,shaikshik sansar school,,shaikshik sansar school,,,,,,,kathmandu
36001,ramechhap,shailungeshwori pravi,pravi,shailungeshwori,,,,,,,ramechhap
36002,makwanpur,shakteshwori mahadev pravi,pravi,shakteshwori mahadev,,,,,,,makwanpur
36003,chitwan,shakti avi bharatpur,avi,shakti  bharatpur,shakti avi bharatpur,avi,shakti  bharatpur,shakti nimavi radhapur,nimavi,shakti  radhapur,chitwan
36004,nuwakot,shakti mavi,mavi,shakti,shakti mavi,mavi,shakti,,,,nuwakot
36005,chitwan,shakti siksha sadan,,shakti siksha sadan,,,,,,,chitwan
36006,chitwan,shaktikhor ever vision school,,shaktikhor ever vision school,,,,,,,chitwan
36007,kavrepalanchok,shambheshwor avi,avi,shambheshwor,shree shambheshwor basic schoool,,shree shambheshwor basic schoool,shambheshwor nimavi,nimavi,shambheshwor,kavrepalanchok
36008,dhading,shami bhanjyang mavi,mavi,shami bhanjyang,shami bhanjyang mavi,mavi,shami bhanjyang,,,,dhading
36009,lalitpur,shangri la international school,,shangri la international school,sangrila international ebs,,sangrila international ebs,,,,lalitpur
36010,kathmandu,shangri la public school,,shangri la public school,sangrila ebs,,sangrila ebs,,,,kathmandu
36011,chitwan,shangrila english boarding school,,shangrila english boarding school,sangrila awasiya ebs,,sangrila awasiya ebs,,,,chitwan
36012,bhaktapur,shankar national english school,,shankar national english school,shankar national english mavi,mavi,shankar national english,shankar international english mavi,mavi,shankar international english,bhaktapur
36013,sindhuli,shankareshwor mavi jakhani,mavi,shankareshwor  jakhani,sankareshwor mavi jakhani,mavi,sankareshwor  jakhani,sankareshwor umv jakhani,,sankareshwor umv jakhani,sindhuli
36014,kavrepalanchok,shankareshwori pravi,pravi,shankareshwori,,,,,,,kavrepalanchok
36015,kathmandu,shankari school,,shankari school,,,,,,,kathmandu
36016,makwanpur,shankarjyoti avi,avi,shankarjyoti,shankarjyoti avi,avi,shankarjyoti,shankar jyoti pravi,pravi,shankar jyoti,makwanpur
36017,dhading,shankha devi mavi,mavi,shankha devi,sankha devi mavi,mavi,sankha devi,,,,dhading
36018,nuwakot,shankhadevi mavi,mavi,shankhadevi,sankhadevi mavi,mavi,sankhadevi,,,,nuwakot
36019,dhading,shankhadevi mavi,mavi,shankhadevi,shree shankhadevi mavi,mavi,shree shankhadevi,sankhadevi mavi,mavi,sankhadevi,dhading
36020,dhading,shankhadevi mavi,mavi,shankhadevi,sankhadevi mavi,mavi,sankhadevi,sankhadevi mavi,mavi,sankhadevi,dhading
36021,bhaktapur,shankhadhar memorial school,,shankhadhar memorial school,shankhadhar memorial ebs,,shankhadhar memorial ebs,,,,bhaktapur
36022,kathmandu,shankharapur kinderworld montessori based school,,shankharapur kinderworld montessori based school,,,,,,,kathmandu
36023,kavrepalanchok,shankheshwar mahalaxmi mavi,mavi,shankheshwar mahalaxmi,shankheshor mahalaxmi mavi,mavi,shankheshor mahalaxmi,,,,kavrepalanchok
36024,dolakha,shanti adarsha mavi,mavi,shanti adarsha,shanti adarsha mavi,mavi,shanti adarsha,,,,dolakha
36025,kathmandu,shanti adarsha mavi,mavi,shanti adarsha,shanti adarsha ebs,,shanti adarsha ebs,,,,kathmandu
36026,makwanpur,shanti bahira tatha susta shrawan avi,avi,shanti bahira tatha susta shrawan,,,,,,,makwanpur
36027,kathmandu,shanti baikalpik mahila bidyalaya,,shanti baikalpik mahila bidyalaya,,,,,,,kathmandu
36028,chitwan,shanti balbatika ebs,,shanti balbatika ebs,,,,,,,chitwan
36029,dhading,shanti avi,avi,shanti,shanti pravi,pravi,shanti,,,,dhading
36030,dhading,shanti avi,avi,shanti,shanti pravi,pravi,shanti,,,,dhading
36031,dhading,shanti avi,avi,shanti,shanti pravi,pravi,shanti,,,,dhading
36032,nuwakot,shanti bidya avi,avi,shanti bidya,shanti bidya pravi,pravi,shanti bidya,,,,nuwakot
36033,nuwakot,shanti bidya avi,avi,shanti bidya,shanti bidya pravi,pravi,shanti bidya,,,,nuwakot
36034,nuwakot,shanti buddha adharbhut pravi,pravi,shanti buddha adharbhut,,,,,,,nuwakot
36035,kavrepalanchok,shanti buddha pravi,pravi,shanti buddha,,,,,,,kavrepalanchok
36036,dhading,shanti deep academy,,shanti deep academy,,,,,,,dhading
36037,kathmandu,shanti ebs,,shanti ebs,,,,,,,kathmandu
36038,chitwan,shanti english boarding school bharatpur,,shanti english boarding school bharatpur,shanti ebs bharatpur,,shanti ebs bharatpur,shanti ebs,,shanti ebs,chitwan
36039,dhading,shanti kali avi,avi,shanti kali,shanti kali pravi,pravi,shanti kali,,,,dhading
36040,nuwakot,shanti kalyan avi,avi,shanti kalyan,shanti kalyana avi,avi,shanti kalyana,shanti kalyana avi,avi,shanti kalyana,nuwakot
36041,bhaktapur,shanti niketan awasiya ebs,,shanti niketan awasiya ebs,,,,,,,bhaktapur
36042,bhaktapur,shanti niketan mavi,mavi,shanti niketan,shanti niketan mavi,mavi,shanti niketan,,,,bhaktapur
36043,kavrepalanchok,shanti niketan mavi,mavi,shanti niketan,shree shanti niketan mavi,mavi,shree shanti niketan,shanti niketan mavi,mavi,shanti niketan,kavrepalanchok
36044,bhaktapur,shanti niketan mavi,mavi,shanti niketan,shanti niketan mavi,mavi,shanti niketan,,,,bhaktapur
36045,kathmandu,shanti nikunja mavi,mavi,shanti nikunja,,,,,,,kathmandu
36046,kathmandu,shanti pathshala,,shanti pathshala,colorodo ebs,,colorodo ebs,,,,kathmandu
36047,lalitpur,shanti pravi,pravi,shanti,,,,,,,lalitpur
36048,makwanpur,shanti pravi,pravi,shanti,,,,,,,makwanpur
36049,makwanpur,shanti pravi,pravi,shanti,,,,,,,makwanpur
36050,chitwan,shanti pravi,pravi,shanti,,,,,,,chitwan
36051,kathmandu,shanti pravi,pravi,shanti,,,,,,,kathmandu
36052,lalitpur,shanti rani english boarding school,,shanti rani english boarding school,shanti rani ebs,,shanti rani ebs,,,,lalitpur
36053,kathmandu,shanti sikshya mandir,,shanti sikshya mandir,,,,,,,kathmandu
36054,makwanpur,shanti srijana pravi,pravi,shanti srijana,,,,,,,makwanpur
36055,chitwan,shanti vidya mandir english boarding school bharatpur,,shanti vidya mandir english boarding school bharatpur,shanti vidya mandir english boarding school bharatpur,,shanti vidya mandir english boarding school bharatpur,shanti vidya mandir english boarding school bharatpur,,shanti vidya mandir english boarding school bharatpur,chitwan
36056,kathmandu,shanti vidyagrih mavi,mavi,shanti vidyagrih,shanti bidya griha mavi,mavi,shanti bidya griha,,,,kathmandu
36057,bhaktapur,shantideep adarsha vidhya sadan,,shantideep adarsha vidhya sadan,,,,,,,bhaktapur
36058,kavrepalanchok,shantideep avi,avi,shantideep,shantideep pravi,pravi,shantideep,,,,kavrepalanchok
36059,dhading,shantikali avi,avi,shantikali,,,,,,,dhading
36060,nuwakot,shantikunja academy,,shantikunja academy,,,,,,,nuwakot
36061,kavrepalanchok,shantipur pravi,pravi,shantipur,,,,,,,kavrepalanchok
36062,sindhuli,sharada mavi bhainse,mavi,sharada  bhainse,sarada mavi vaise,mavi,sarada  vaise,sarada nimavi,nimavi,sarada,sindhuli
36063,makwanpur,sharada avi,avi,sharada,sharda avi,avi,sharda,sharda pravi,pravi,sharda,makwanpur
36064,kathmandu,sharada mavi,mavi,sharada,sarada mavi,mavi,sarada,,,,kathmandu
36065,ramechhap,sharada mavi,mavi,sharada,sharada mavi,mavi,sharada,,,,ramechhap
36066,ramechhap,sharada mavi,mavi,sharada,sarada mavi,mavi,sarada,sarada mavi,mavi,sarada,ramechhap
36067,kavrepalanchok,sharada mavi,mavi,sharada,sarada mavi,mavi,sarada,,,,kavrepalanchok
36068,makwanpur,sharada mavi,mavi,sharada,sharada mavi,mavi,sharada,sharda mavi,mavi,sharda,makwanpur
36069,chitwan,sharada mavi bharatpur,mavi,sharada  bharatpur,sharada mavi,mavi,sharada,sharada mavi baratpur,mavi,sharada  baratpur,chitwan
36070,chitwan,sharadpur mavi bharatpur,mavi,sharadpur  bharatpur,sharadpur mavi bharatpur,mavi,sharadpur  bharatpur,sharadpur uccha mavi,mavi,sharadpur uccha,chitwan
36071,dolakha,sharda mavi,mavi,sharda,sharda mavi,mavi,sharda,sarada mavi,mavi,sarada,dolakha
36072,makwanpur,shat kanya pravi,pravi,shat kanya,,,,,,,makwanpur
36073,ramechhap,shatalingeshwor mavi,mavi,shatalingeshwor,shatalingeshwor mavi,mavi,shatalingeshwor,,,,ramechhap
36074,kathmandu,shechen mahaboudha vidyalaya,,shechen mahaboudha vidyalaya,sechan maha bouddha school,,sechan maha bouddha school,,,,kathmandu
36075,kavrepalanchok,shee ganga pravi,pravi,shee ganga,ganga pravi,pravi,ganga,,,,kavrepalanchok
36076,sindhuli,shee patandevi mavi kotgaun,mavi,shee patandevi  kotgaun,shree patandevi mavi kotgaun,mavi,shree patandevi  kotgaun,patandevi mavi,mavi,patandevi,sindhuli
36077,kathmandu,sheevya school,,sheevya school,,,,,,,kathmandu
36078,dolakha,sheralpa pravi,pravi,sheralpa,,,,,,,dolakha
36079,ramechhap,sheraplin mahayan bauddha dharma adhyan kendra,,sheraplin mahayan bauddha dharma adhyan kendra,sherpalin mahayan bauddha dharma adhyan kendra,,sherpalin mahayan bauddha dharma adhyan kendra,sheraplin mahayan bauddha dharma adhyan kendra,,sheraplin mahayan bauddha dharma adhyan kendra,ramechhap
36080,ramechhap,sherpa ebs,,sherpa ebs,,,,,,,ramechhap
36081,lalitpur,shikhar school,,shikhar school,,,,,,,lalitpur
36082,sindhuli,shikhar mavi beltar,mavi,shikhar  beltar,mavi beltar,mavi,beltar,,,,sindhuli
36083,kathmandu,shikharapur community school,,shikharapur community school,shikharapur ebs,,shikharapur ebs,,,,kathmandu
36084,kathmandu,shikharapur open school,,shikharapur open school,,,,,,,kathmandu
36085,nuwakot,shikharbesi avi,avi,shikharbesi,shikharbesi avi,avi,shikharbesi,shikharbesi pravi,pravi,shikharbesi,nuwakot
36086,makwanpur,shiksha bikas shishu sadan ebs,,shiksha bikas shishu sadan ebs,sikshya bikash sishu sadan ebs,,sikshya bikash sishu sadan ebs,,,,makwanpur
36087,chitwan,shiksha bikash english boarding school,,shiksha bikash english boarding school,sikshya bikash ebs,,sikshya bikash ebs,,,,chitwan
36088,bhaktapur,shiksha english school,,shiksha english school,bal ganesh english school,,bal ganesh english school,,,,bhaktapur
36089,kavrepalanchok,shiksha sadan mavi,mavi,shiksha sadan,sikshya sadan mavi,mavi,sikshya sadan,,,,kavrepalanchok
36090,kathmandu,shikshantar school,,shikshantar school,sikshyantar school,,sikshyantar school,,,,kathmandu
36091,kathmandu,shiksharthi pathshala,,shiksharthi pathshala,blooming flower primary english school,,blooming flower primary english school,,,,kathmandu
36092,kathmandu,shikshya shanskar ebs,,shikshya shanskar ebs,,,,,,,kathmandu
36093,kathmandu,shikshyalaya nepal,,shikshyalaya nepal,shishyala nepal,,shishyala nepal,,,,kathmandu
36094,rasuwa,shila devi avi,avi,shila devi,shila devi pravi,pravi,shila devi,,,,rasuwa
36095,kathmandu,shila devi avi,avi,shila devi,,,,,,,kathmandu
36096,nuwakot,shila devi avi,avi,shila devi,shila devi pravi,pravi,shila devi,,,,nuwakot
36097,makwanpur,shila kanya devi pravi,pravi,shila kanya devi,,,,,,,makwanpur
36098,dhading,shiladevi avi,avi,shiladevi,,,,,,,dhading
36099,nuwakot,shiladevi mavi,mavi,shiladevi,shila devi mavi,mavi,shila devi,shila devi mavi,mavi,shila devi,nuwakot
36100,nuwakot,shilaka devi pravi,pravi,shilaka devi,,,,,,,nuwakot
36101,nuwakot,shilakanyadevi babike,,shilakanyadevi babike,,,,,,,nuwakot
36102,kathmandu,shine model school,,shine model school,,,,,,,kathmandu
36103,dhading,shingala devi mavi,mavi,shingala devi,singala devi mavi,mavi,singala devi,,,,dhading
36104,bhaktapur,shining english mavi,mavi,shining english,shining ebs,,shining ebs,,,,bhaktapur
36105,lalitpur,shining star pre pravi,pravi,shining star pre,,,,,,,lalitpur
36106,lalitpur,shining stars ebs,,shining stars ebs,,,,,,,lalitpur
36107,bhaktapur,shining students academy,,shining students academy,,,,,,,bhaktapur
36108,sindhuli,shinning moon academy madhutar,,shinning moon academy madhutar,shinning moon academy,,shinning moon academy,,,,sindhuli
36109,kathmandu,shishu milan english school,,shishu milan english school,shishu milan ebs,,shishu milan ebs,sishu milan ebs,,sishu milan ebs,kathmandu
36110,kathmandu,shishu nikunja mavi,mavi,shishu nikunja,sishu nikunja ebs,,sishu nikunja ebs,,,,kathmandu
36111,chitwan,shishukalyan avi,avi,shishukalyan,shishukalyan nimavi,nimavi,shishukalyan,,,,chitwan
36112,ramechhap,shitala devi mavi,mavi,shitala devi,shitala devi mavi,mavi,shitala devi,,,,ramechhap
36113,sindhupalchok,shitala devi mavi,mavi,shitala devi,sitala devi mavi,mavi,sitala devi,,,,sindhupalchok
36114,kathmandu,shitala mavi,mavi,shitala,sitala mavi,mavi,sitala,,,,kathmandu
36115,ramechhap,shiva adharbhut vibyalaya,,shiva adharbhut vibyalaya,shiva nimavi,nimavi,shiva,,,,ramechhap
36116,kathmandu,shiva baba school,,shiva baba school,,,,,,,kathmandu
36117,dolakha,shiva darshan pravi,pravi,shiva darshan,,,,,,,dolakha
36118,ramechhap,shiva jyoti avi,avi,shiva jyoti,shiva jyoti nimavi,nimavi,shiva jyoti,,,,ramechhap
36119,chitwan,shiva jyoti pravi,pravi,shiva jyoti,,,,,,,chitwan
36120,dhading,shiva shakti ecd,,shiva shakti ecd,shiva shakti bbk,,shiva shakti bbk,,,,dhading
36121,kathmandu,shiva shakti pravi,pravi,shiva shakti,,,,,,,kathmandu
36122,kavrepalanchok,shiva shakti pravi,pravi,shiva shakti,shiva shakti nimavi,nimavi,shiva shakti,,,,kavrepalanchok
