school_id_B,root_school_name_B,school_level_B,root_school_old_name1_B,root_school_old_name2_B,school_level_old_name2_B,school_level_old_name1_B,district_B,Fuzzy_match_score
73394,rosy ebs krishnapur bank kanchanpur,,,,,,kanchanpur,
73395,rshikunda,pravi,,,,,bajhang,
73396,rsmb namuna english boarding school,,,,,,baitadi,
73397,rudrawati,pravi,,,,,dadeldhura,
73398,rudreshwar,pravi,,,,,dadeldhura,
73399,rukmani,avi,rukmani,,,pravi,kailali,
73400,rumdi,avi,,,,,bajura,
73401,rupa devi,avi,rupadevi,,,avi,achham,
73402,rupa devi  ramaroshan achham,avi,rupa devi,,,nimavi,achham,
73403,rupali,avi,rupali,,,nimavi,bajura,
73404,rupali,avi,rupali,rupali,pravi,avi,bajura,
73405,s p l academy,,spl academy ibrd,,,,kanchanpur,
73406,sadabriksha bbk,,,,,,kailali,
73407,sadashiva,pravi,,,,,dadeldhura,
73408,sadegada,pravi,,,,,achham,
73409,sadhana path academy,,,,,,kailali,
73410,safal sudur pashchim academy,,,,,,kailali,
73411,sagar,pravi,,,,,bajura,
73412,sagarmatha bbk,,,,,,achham,
73413,sagarmatha ebs,,,,,,kanchanpur,
73414,sagarmatha public school,,,,,,kanchanpur,
73415,sagarmatha public school,,,,,,kanchanpur,
73416,sagarmatha shiksha academy,,sagarmatha siksha academy,,,,kanchanpur,
73417,sagarmatha vidhya mandir,avi,sagarmatha ebs,,,,kanchanpur,
73418,sagun vidya niketan,,,,,,kailali,
73419,sahashraling,mavi,sahashraling,sahasraling,mavi,mavi,dadeldhura,
73420,sahashraling  rai,mavi,,,,,dadeldhura,
73421,sahasraling,pravi,,,,,baitadi,
73422,sahasraling,pravi,,,,,baitadi,
73423,sahasralinga english boarding school,,,,,,dadeldhura,
73424,sahid smriti  lamki,mavi,sahidsmriti  lamki,,,mavi,kailali,
73425,saileshwari,avi,saileshwori,saileswori,avi,avi,kanchanpur,
73426,saileshwor,avi,saileshwor,,,pravi,doti,
73427,saileshwori,pravi,,,,,achham,
73428,saileshwori,pravi,,,,,achham,
73429,sailing english medium school,,west sunrise english boarding school,,,,kailali,
73430,sailya shikhar ebs pasti,,sailya shikhar ebs,,,,darchula,
73431,sailyashikhar  panebaj,avi,sailyashikhar,,,pravi,darchula,
73432,sailyashikhar  thulshaini,avi,sailyashikhar,,,pravi,darchula,
73433,saimandu babike,,,,,,bajura,
73434,sainik aawasiya mahdyalaya,avi,,,,,kailali,
73435,saipal babikash kendra,,saipal babike dhalaun,,,,bajhang,
73436,saipal  mawadi,avi,saipal,,,pravi,darchula,
73437,saipal shikshya sadan debahariya,,james academy,,,,kailali,
73438,saisya ebs,,,,,,kanchanpur,
73439,sajjan  damauliya,avi,sajjan,sajjan  damauliya,avi,avi,kailali,
73440,saksham pathsala,,,,,,kailali,
73441,salapata,avi,salapata,salapata,pravi,pravi,achham,
73442,saligram,avi,saligram,,,pravi,bajhang,
73443,samaijee  lyati,avi,samaigi,,,avi,baitadi,
73444,samaijee  kantipur,pravi,samaijee  kantipur,,,pravi,dadeldhura,
73445,samaijee,mavi,,,,,kailali,
73446,samaijeshwor,pravi,,,,,dadeldhura,
73447,samaiji,avi,,,,,kailali,
73448,samaiji,avi,samaji,,,avi,kailali,
73449,samaiji bal bikash school,,,,,,bajhang,
73450,samaiji,avi,,,,,doti,
73451,samaiji,avi,samaiji,,,avi,dadeldhura,
73452,samaiji,avi,samaiji,,,avi,dadeldhura,
73453,samaiji,avi,samaiji  rajyauda,samaiji,avi,avi,dadeldhura,
73454,samaiji,avi,samaiji  kalena,samaiji  parashuram kalena,avi,avi,dadeldhura,
73455,samaiji,avi,samaiji  parigau,,,avi,darchula,
73456,samaiji  manakot,avi,samaiji,,,pravi,darchula,
73457,samaiji  dhung,avi,samaiji,,,pravi,doti,
73458,samaiji,pravi,,,,,kailali,
73459,samaiji,pravi,,,,,dadeldhura,
73460,samaiji,pravi,,,,,dadeldhura,
73461,samaiji  chure jagati,pravi,samaiji,samaigi,pravi,pravi,kailali,
73462,samaiji  chure gharkheda,pravi,samaiji,,,pravi,kailali,
73463,samaiji  chure gugudeni,pravi,samaiji,,,pravi,kailali,
73464,samaiji  chure mauri,pravi,samaiji,,,pravi,kailali,
73465,samaiji,pravi,samaiji,,,pravi,dadeldhura,
73466,samaiji,mavi,samaiji  naugad,samaiji  naugad,mavi,mavi,darchula,
73467,samaiji  krishnapur kichahi kanchanpur,mavi,,,,,kanchanpur,
73468,samaijilinga betal,pravi,,,,,kailali,
73469,samaji,pravi,,,,,baitadi,
73470,samajkalyan bal bikash kendra,,janakalyan  jogipani,janakalyan,pravi,pravi,achham,
73471,samashiksha international niketan,,sumshikshya international niketan,,,,kanchanpur,
73472,samata education foundation,,samata education foundation janaki tole,,,,kanchanpur,
73473,samata education trust,,,,,,bajura,
73474,samata pathshala,,,,,,kailali,
73475,samata school,,,,,,bajhang,
73476,samata school,,,,,,kailali,
73477,sambhu nath,pravi,,,,,bajura,
73478,samiji balbikash kendra,,,,,,bajhang,
73479,sampal,mavi,sampal  sunsera,sampal,mavi,mavi,darchula,
73480,samudayak balkanyan bbk,,,,,,achham,
73481,samudayik bal bikash jupu,,,,,,achham,
73482,samudayik balbikash kendra,,samudayik babike thulasain,,,,achham,
73483,sanatan dharm sanskriti ved vidyashram,,,,,,kailali,
73484,sanatandharma,mavi,sanatan dharma,,,mavi,baitadi,
73485,sangam,avi,sangam,,,pravi,bajhang,
73486,sanjiwani shuklaphanta boarding school bedkot sisaiya,,,,,,kanchanpur,
73487,sankar,pravi,sankar,,,pravi,kailali,
73488,sannikot,avi,sannikot,sannikot,nimavi,avi,achham,
73489,sano,pravi,,,,,darchula,
73490,sanskar montessori,,,,,,achham,
73491,sanskar montessori,,,,,,achham,
73492,sant nirankari adarsh vidya mandir,,santa nirankari ebs,,,,kailali,
73493,santajan,avi,santajan,,,pravi,kailali,
73494,santi,pravi,,,,,bajhang,
73495,santola,avi,santola,,,pravi,doti,
73496,santosh,pravi,,,,,baitadi,
73497,santoshi,avi,santoshi,santoshi,pravi,avi,bajhang,
73498,santterisa ebs,,,,,,kanchanpur,
73499,saptarishi,mavi,,,,,kailali,
73500,saptashree,mavi,,,,,kailali,
73501,sarada,mavi,sarada,,,mavi,achham,
73502,sarada academy,,sarada academy parigaun,sarada academy parashuram parigaun,,,dadeldhura,
73503,sarada,avi,sarada,,,pravi,doti,
73504,sarada,avi,sarada,,,pravi,baitadi,
73505,sarada  dhamalek,avi,sarada,,,pravi,darchula,
73506,sarada  kauleti,avi,sarada,,,pravi,darchula,
73507,sarada bidya niketan,,,,,,kailali,
73508,sarada,pravi,,,,,bajhang,
73509,sarada,pravi,,,,,doti,
73510,sarada,pravi,,,,,doti,
73511,sarada saraswati,mavi,,,,,kanchanpur,
73512,sarada,mavi,sarada,,,mavi,bajura,
73513,sarada,mavi,sarada,sarada,mavi,mavi,bajhang,
73514,saraswati,avi,saraswati  khimada,saraswati,nimavi,avi,achham,
73515,saraswati,mavi,saraswati,,,mavi,achham,
73516,saraswati  dharampur,mavi,,,,,kanchanpur,
73517,saraswati  khairana,avi,,,,,kailali,
73518,saraswati,avi,saraswati,,,pravi,achham,
73519,saraswati,avi,saraswati  bedkot chandaniphata,,,avi,kanchanpur,
73520,saraswati academy english bording school,,,,,,doti,
73521,saraswati,avi,saraswati,,,pravi,kailali,
73522,saraswati,avi,,,,,darchula,
73523,saraswati,avi,,,,,kailali,
73524,saraswati bal bidya mandir,,saraswati bidya mandir,saraswati bidya mandir,,,kanchanpur,
73525,saraswati balbikas kendra,,,,,,achham,
73526,saraswati basic,,saraswati,,,avi,dadeldhura,
73527,saraswati,avi,saraswati,,,avi,kailali,
73528,saraswati,avi,saraswati,,,pravi,bajura,
73529,saraswati,avi,saraswati,,,nimavi,bajura,
73530,saraswati,avi,,,,,bajura,
73531,saraswati,avi,saraswati,,,pravi,bajhang,
73532,saraswati,avi,saraswati,,,pravi,bajhang,
73533,saraswati,avi,saraswati,,,pravi,bajhang,
73534,saraswati,avi,saraswati,,,pravi,bajhang,
73535,saraswati,avi,saraswati,saraswati  budhasain basti,pravi,pravi,achham,
73536,saraswati,avi,saraswati,,,pravi,achham,
73537,saraswati,avi,saraswati,,,nimavi,achham,
73538,saraswati,avi,saraswati,saraswati,nimavi,avi,achham,
73539,saraswati,avi,saraswati,,,nimavi,achham,
73540,saraswati,avi,saraswati,,,pravi,achham,
73541,saraswati,avi,saraswati  kuskatiya,saraswati,pravi,pravi,achham,
73542,saraswati,avi,saraswati,,,pravi,achham,
73543,saraswati,avi,saraswati,,,pravi,doti,
73544,saraswati,avi,saraswati,,,pravi,doti,
73545,saraswati,avi,saraswati,,,pravi,doti,
73546,saraswati,avi,saraswati,,,pravi,doti,
73547,saraswati,avi,saraswati,,,nimavi,doti,
73548,saraswati,avi,saraswati,,,pravi,doti,
73549,saraswati,avi,sharshwoti,,,avi,doti,
73550,saraswati,avi,saraswati,,,pravi,doti,
73551,saraswati,avi,saraswati,,,nimavi,doti,
73552,saraswati,avi,saraswati,,,pravi,kailali,
73553,saraswati,avi,saraswati,saraswati  nimdi,avi,avi,kailali,
73554,saraswati,avi,saraswati,,,pravi,kailali,
73555,saraswati,avi,saraswati,saraswati  dhakka,avi,avi,kanchanpur,
73556,saraswati,avi,saraswati,,,pravi,kanchanpur,
73557,saraswati,avi,saraswati,,,pravi,kanchanpur,
73558,saraswati,avi,saraswati  parashuram dallegadha,sarswati  parashuram dallegadha,pravi,pravi,dadeldhura,
73559,saraswati,avi,saraswati  parashuram ghumegada,saraswati,pravi,pravi,dadeldhura,
73560,saraswati,avi,saraswati,,,pravi,baitadi,
73561,saraswati,avi,saraswati,,,pravi,baitadi,
73562,saraswati,avi,saraswati,,,pravi,bajhang,
73563,saraswati  bitora,avi,saraswati,,,avi,darchula,
73564,saraswati  chaukidanda,avi,saraswati  chaukidada,,,pravi,kailali,
73565,saraswati  chillepani,avi,saraswati  chillepami,saraswati,avi,avi,baitadi,
73566,saraswati  chure bategada,avi,saraswati,saraswati,pravi,avi,kailali,
73567,saraswati  kedarsyun binada bajhang,avi,saraswati  kedarsyun binada bajhang,saraswati,pravi,pravi,bajhang,
73568,saraswati  mulla ghattekhola,avi,saraswati,,,pravi,darchula,
73569,saraswati  sayal kauradi doti,avi,saraswati,,,pravi,doti,
73570,saraswati  sribagad,avi,saraswati,,,pravi,darchula,
73571,saraswati  amtoli,avi,saraswati,,,pravi,darchula,
73572,saraswati  bangrakatan,avi,saraswati,saraswati,pravi,avi,kailali,
73573,saraswati  mugraun,avi,saraswati,,,pravi,baitadi,
73574,saraswati  prava sain,avi,saraswati,,,pravi,achham,
73575,saraswati  shantinagar,avi,saraswati,sarswati  shantinagar,avi,avi,kailali,
73576,saraswati bbk,,saroswoti bal bikash kendra,,,,achham,
73577,saraswati bbk,,,,,,achham,
73578,saraswati bidya mandir,,,,,,kanchanpur,
73579,saraswati bidya mandir,avi,saraswati bidya mandir,,,pravi,bajura,
73580,saraswati bidya mandir  ranada,mavi,saraswati bidya mandir  ranada bajhang,saraswati bidya mandir,avi,mavi,bajhang,
73581,saraswati ecd center,,,,,,doti,
73582,saraswati ecd center,,,,,,doti,
73583,saraswati english boarding school,,,,,,bajhang,
73584,saraswati english boarding school shahilek,,saraswati ebs,,,,baitadi,
73585,saraswati janata,mavi,saraswati janata,,,mavi,kanchanpur,
73586,saraswati kalika  sayal kauradi,avi,kalika  sayal kauradi,kalika,nimavi,avi,doti,
73587,saraswati,mavi,,,,,kailali,
73588,saraswati,mavi,,,,,baitadi,
73589,saraswati  olani,mavi,,,,,kailali,
73590,saraswati  sehari,mavi,saraswati  seheri,,,mavi,kailali,
73591,saraswati  shuklaphanta amarpur,mavi,saraswati,,,mavi,kanchanpur,
73592,saraswati  bungal bijgada,mavi,saraswati,,,mavi,bajhang,
73593,saraswati  kauwapur,mavi,,,,,kailali,
73594,saraswati  pratappur,mavi,,,,,kailali,
73595,saraswati  jhanta ramaroshan batulasen,mavi,saraswati  ramaroshan batulsen achham,saraswati,mavi,mavi,achham,
73596,saraswati niketan,pravi,,,,,kanchanpur,
73597,saraswati,pravi,,,,,bajhang,
73598,saraswati,pravi,,,,,achham,
73599,saraswati,pravi,,,,,achham,
73600,saraswati,pravi,,,,,achham,
73601,saraswati,pravi,,,,,achham,
73602,saraswati,pravi,,,,,achham,
73603,saraswati,pravi,,,,,achham,
73604,saraswati,pravi,,,,,achham,
73605,saraswati,pravi,,,,,achham,
73606,saraswati,pravi,,,,,achham,
73607,saraswati,pravi,,,,,achham,
73608,saraswati,pravi,,,,,doti,
73609,saraswati,pravi,,,,,kailali,
73610,saraswati,pravi,,,,,kanchanpur,
73611,saraswati,pravi,,,,,dadeldhura,
73612,saraswati,pravi,,,,,dadeldhura,
73613,saraswati,pravi,,,,,dadeldhura,
73614,saraswati,pravi,,,,,dadeldhura,
73615,saraswati,pravi,,,,,dadeldhura,
73616,saraswati,pravi,,,,,baitadi,
73617,saraswati,pravi,,,,,darchula,
73618,saraswati  baishakhi,pravi,saraswati,,,pravi,kanchanpur,
73619,saraswati  chure ghodether,pravi,saraswati,,,pravi,kailali,
73620,saraswati  chure basantpur,pravi,saraswati,,,pravi,kailali,
73621,saraswati  chure ranibhukuda,pravi,saraswati,,,pravi,kailali,
73622,saraswati  majhi,pravi,saraswati,,,pravi,achham,
73623,saraswati  musetti,pravi,,,,,kanchanpur,
73624,saraswati pra vsaraswati,avi,saraswati,,,pravi,achham,
73625,saraswati,pravi,saraswati  kakadsat,,,pravi,achham,
73626,saraswati,pravi,,,,,kailali,
73627,saraswati sadhana vidya mandir,,,,,,kailali,
73628,saraswati sanskrit  nagatadi,mavi,saraswati,,,mavi,baitadi,
73629,saraswati sarbajanik,avi,saraswati sarbajanik,,,pravi,doti,
73630,saraswati,mavi,saraswati,,,mavi,bajura,
73631,saraswati,mavi,saraswati,,,mavi,bajura,
73632,saraswati,mavi,saraswati uchha,,,mavi,doti,
73633,saraswati,mavi,saraswati,saraswati,mavi,mavi,kailali,
73634,saraswati,mavi,saraswati  nawalpur,,,mavi,kailali,
73635,saraswati,mavi,saraswati  bangaun,,,mavi,kailali,
73636,saraswati,mavi,saraswati,,,avi,kailali,
73637,saraswati,mavi,saraswati,,,mavi,kanchanpur,
73638,saraswati,mavi,saraswati,saraswati,mavi,mavi,kanchanpur,
73639,saraswati,mavi,saraswati,,,mavi,dadeldhura,
73640,saraswati  geta,mavi,saraswati,saraswati,mavi,mavi,kailali,
73641,saraswati  krishnapur bani,mavi,saraswati  bani kanchanpur,,,mavi,kanchanpur,
73642,saraswati  laljhadi chhotiparsiya,mavi,saraswati  viddhyalaya laljhadi chhotiparsiya,saraswati  chhotiparsiya,mavi,mavi,kanchanpur,
73643,saraswati  p b m,mavi,saraswati  p b m binayak,saraswati  p b m binayak,mavi,mavi,achham,
73644,saraswati  phinnekot,mavi,saraswati,,,avi,dadeldhura,
73645,saraswati  selichama,mavi,saraswati  selichama,,,mavi,darchula,
73646,saraswati  ukoo,mavi,saraswati  ukoo,,,mavi,darchula,
73647,saraswati  krishnapur kanchanpur,mavi,,,,,kanchanpur,
73648,saraswati  mahuliya,mavi,shree saraswati,saraswati  mahuliya ultakham kanchanpur,mavi,mavi,kanchanpur,
73649,saraswati  manehara,mavi,,,,,kailali,
73650,saraswati  parkhedi,mavi,saraswati,sarswati  parkhedi kanchanpur,mavi,mavi,kanchanpur,
73651,saraswati sishu kendra,,,,,,baitadi,
73652,saraswati vidya niketan,,saraswati vidya niketan krishnapur kanchanpur,,,,kanchanpur,
73653,saraswoti,mavi,saraswoti,,,avi,dadeldhura,
73654,saraswoti,mavi,sarswoti  bhageshwor bagarkot,sarswoti u,mavi,mavi,dadeldhura,
73655,saraswoti,avi,saraswati,,,avi,baitadi,
73656,saraswoti,avi,sarswoti,sarswoti,pravi,avi,bajura,
73657,saraswoti,avi,saraswati,,,avi,kanchanpur,
73658,saraswoti,mavi,,,,,kailali,
73659,saraswoti model,mavi,saraswoti model  bhageshwor bogata,saraswoti u,mavi,mavi,dadeldhura,
73660,saraswoti,pravi,,,,,kailali,
73661,saraswoti  jawalpur,pravi,,,,,kailali,
73662,saraswoti pre  tikapur,pravi,saraswoti balbikash kendra tikapur,,,,kailali,
73663,saraswoti shishu sadan,pravi,,,,,kailali,
73664,saraswoti sikshya sadan,,,,,,kailali,
73665,sarawati kedar,pravi,,,,,baitadi,
73666,sarbo shikhar english boarding school,,sarbo shikhar ebs,,,,kailali,
73667,sarbodaya  phulwari,mavi,sarbodaya  phulwari,,,mavi,kailali,
73668,sarc education foundation,,sarc education foundation,,,,kanchanpur,
73669,sarita  melrukh,mavi,sarita,,,mavi,achham,
73670,sarjan memorial school,,,,,,kailali,
73671,sarsowati  sittalpur,pravi,,,,,kailali,
73672,sarswati babike,,,,,,bajhang,
73673,sarswati,avi,sarswati  sigas bagali baitadi,saraswati,avi,avi,baitadi,
73674,sarswati,avi,saraswati,,,avi,baitadi,
73675,sarswati,avi,saraswati,saraswati,pravi,avi,baitadi,
73676,sarswati,avi,sarswati  parshuram guptigada,sarswati,nimavi,avi,dadeldhura,
73677,sarswati,mavi,sarswati  bhuruwa,sarswati  bhuruwa tikapur road,mavi,mavi,kailali,
73678,sarswoti bal sadan ebs,,,,,,kanchanpur,
73679,sarswoti,avi,sarswoti,,,avi,baitadi,
73680,sarswoti,pravi,,,,,baitadi,
73681,sarswoti  ratanpur,pravi,saraswati  ratanpur,,,pravi,kailali,
73682,sarthak ebs,,,,,,baitadi,
73683,sarvoday  baijpur,pravi,sarvodaya  baichpur,,,pravi,kailali,
73684,sarvodaya vidya mandir,,,,,,kailali,
73685,satphari,avi,shatphari,,,avi,doti,
73686,satya laxmi,avi,,,,,bajura,
73687,satya  tolichaur,mavi,sattya  bungal tolichaur,sattya,mavi,mavi,bajhang,
73688,satya prakash  dethala,mavi,,,,,darchula,
73689,satya,mavi,satya,,,mavi,bajura,
73690,satyabadi  krishnapur bank kanchanpur,avi,,,,,kanchanpur,
73691,satyabadi,pravi,,,,,bajura,
73692,satyabadi,mavi,satibadi,,,avi,baitadi,
73693,satyasai,avi,satyasahi,satyasahi,avi,avi,bajura,
73694,satyavadi  bangaon,mavi,satyabadi,,,mavi,kanchanpur,
73695,satyavadi,mavi,satyabadi,satyabadi,mavi,mavi,bajura,
73696,satyavadi,mavi,satyabadi,,,mavi,bajhang,
73697,satyavadi,mavi,satyavadi,satyabadi,mavi,mavi,bajhang,
73698,satyawati academy,,,,,,kailali,
73699,saugat english medium school,,saugat english medium boarding school,saugat english medium boarding school pipariya kanchanpur,,,kanchanpur,
73700,saugat english medium school,,saugat english medium school mataina kanchanpur,,,,kanchanpur,
73701,saulin public academy,,,,,,kanchanpur,
73702,sautimandau,pravi,,,,,doti,
73703,sawadi,avi,sawadi,,,pravi,doti,
73704,sayal,pravi,,,,,bajura,
73705,sayapatri  krishnapur kanchanpur,avi,,,,,kanchanpur,
73706,school bright star,,,,,,kailali,
73707,seedling zone school,,,,,,kailali,
73708,selaling,pravi,,,,,dadeldhura,
73709,seli  sela,avi,seali,,,pravi,baitadi,
73710,selpakha,pravi,,,,,achham,
73711,seti karnali ebs,,seti karnali ebs,,,,bajura,
73712,seti maiya chaudhary  jhunga,mavi,,,,,kailali,
73713,seti saipal academy,,satisaypal akadami,,,,bajhang,
73714,seti shiksha sadan kailali,,mahadev ebs,,,,kailali,
73715,seti shine english medium school,,seti shine ebs,,,,kailali,
73716,seti shree holyland school gulara,,,,,,kailali,
73717,seti vision academy kailali,,,,,,kailali,
73718,setogurans bbk,,,,,,kailali,
73719,sevenstar ebs,,,,,,achham,
73720,sewa academy,,,,,,doti,
73721,shaan internatinonal school,,,,,,kanchanpur,
73722,shaileshwor mahadev,pravi,shaileshwor mahadev  tiladi dadeldhura,,,pravi,dadeldhura,
73723,shaileshwori,mavi,shaiaswari,,,avi,bajhang,
73724,shaileshwori,avi,shaileshwori,,,pravi,bajura,
73725,shaileshwori,avi,shaileshwori ni,shaileshwori,pravi,mavi,bajhang,
73726,shaileshwori,avi,shaileshwori,,,pravi,kailali,
73727,shaileshwori english boarding school jai,,shaileshwori english boarding school,,,,kailali,
73728,shaileshwori,pravi,,,,,doti,
73729,shaileshwori,mavi,shaileshwori,,,mavi,bajura,
73730,shaileshwori,mavi,shaileshwori,,,mavi,kailali,
73731,shaileswari,mavi,saileshwori,saileshwori  tulabhadi,avi,avi,dadeldhura,
73732,shailya  ulaini,avi,shailya,,,pravi,darchula,
73733,shajendreswar,mavi,sajendraswar,sajendraswar,mavi,mavi,doti,
73734,shakti,avi,shakti,,,pravi,achham,
73735,shakti devi,pravi,,,,,kailali,
73736,shakti  kanpur,pravi,shakti,,,pravi,kanchanpur,
73737,shaligram international academy,,,,,,bajhang,
73738,shalledhar,avi,shalledhar  salla,shalledhar,pravi,avi,darchula,
73739,shambhu sammit english boarding school,,,,,,bajura,
73740,shambhu sunanda,avi,shambhu sunanda  chainpur,,,avi,kailali,
73741,shambhu sunanda,mavi,sambhu sunanda,,,mavi,bajura,
73742,shambhu sunanda,mavi,sambhusunanda,,,mavi,bajura,
73743,shambhunath  chhachoda,avi,,,,,dadeldhura,
73744,shankar,avi,,,,,kanchanpur,
73745,shankar kedar,avi,,,,,dadeldhura,
73746,shankar parwati,mavi,,,,,kanchanpur,
73747,shankar,pravi,,,,,kailali,
73748,shankar,pravi,shankar,,,pravi,kailali,
73749,shankar sanskrit  moolkhatali,mavi,shankar sanskrit  moolkhatali,shankar sanskrti,mavi,mavi,baitadi,
73750,shankar saraswati annapurna  j gaon,avi,shankar saraswati annapurna,,,avi,kailali,
73751,shankarpur,avi,shankarpur,,,pravi,baitadi,
73752,shankarpur,avi,shankarpur,shankarpur  sigas baitadi,avi,avi,baitadi,
73753,shankarpur  pasti,mavi,shankarpur  pasti,,,mavi,darchula,
73754,shannikot bhagawati,pravi,,,,,bajura,
73755,shanti  anshubarmabasti,mavi,shanti  anshubarmabasti,,,mavi,kanchanpur,
73756,shanti,mavi,shanti,shanti,mavi,mavi,achham,
73757,shanti,avi,,,,,kailali,
73758,shanti,avi,santi,,,pravi,doti,
73759,shanti  shantipur,avi,shanti,,,pravi,kanchanpur,
73760,shanti bbk,,,,,,achham,
73761,shanti,mavi,,,,,bajhang,
73762,shanti memorial english medium school,,shanti memorial english medium school tilkeni kanchanpur,,,,kanchanpur,
73763,shanti niketan,mavi,shanti niketan,,,mavi,kanchanpur,
73764,shanti niketan  bedkot shantipur,pravi,,,,,kanchanpur,
73765,shanti,pravi,,,,,bajhang,
73766,shanti,pravi,,,,,achham,
73767,shanti,pravi,,,,,achham,
73768,shanti,pravi,,,,,kailali,
73769,shanti,pravi,,,,,baitadi,
73770,shanti prakash,avi,shanti prakash,,,avi,baitadi,
73771,shanti,mavi,shanti,shanti,mavi,mavi,bajhang,
73772,shanti  phalebisauna,mavi,shanti  phallebisauna,,,mavi,kailali,
73773,shanti srijana,avi,shanti srijana,,,pravi,achham,
73774,shantinagar ecd center,,,,,,doti,
73775,shantiniketan  kalamata,avi,shantiniketan,,,pravi,darchula,
73776,shantisamaj bbk,,,,,,kailali,
73777,sharada,avi,sharada  radma,sarada,avi,avi,baitadi,
73778,sharada  sayal okhatte doti,avi,,,,,doti,
73779,sharada,mavi,sharada  sigas dhungad baitadi,sarada,mavi,mavi,baitadi,
73780,sharada,mavi,sharada,,,mavi,doti,
73781,sharada,mavi,sharda,sharda,mavi,mavi,kanchanpur,
73782,sharada,mavi,,,,,kanchanpur,
73783,sharada  tingaun,mavi,sharada  tingaun bajhang,sarada,mavi,mavi,bajhang,
73784,sharada  baiyabehadi,mavi,,,,,kailali,
