school_id_A,school_id_B,school_A,school_name_B,school_name_A,extracted_district_A,district_id_B,district_B,province_id_B,province_B,local_level_id_B,location_B,local_level_B
209,11169,"चिसोपानी माध्यमिक विद्यालय, माङसेबुङ, इलाम",chisapani pra v,चिसोपानी,इलाम,3,ilam,1,koshi province,249,chisapani,rong rural municipality
544,11169,"चिसोपानी उ॰ माध्यमिक विधालय, इलाम",chisapani pra v,चिसोपानी,इलाम,3,ilam,1,koshi province,249,chisapani,rong rural municipality
12902,11169,"चिसापानी आधारभूत विद्यालय, इलाम",chisapani pra v,चिसापानी,इलाम,3,ilam,1,koshi province,249,chisapani,rong rural municipality
213,4410,"बशाहास्थान मा बि, तनहु",basahasthan secondary school,बशाहास्थान,तनहुँ,46,tanahun,4,gandaki province,750,"taruka,tanahun",vyas municipality
23714,4410,"बसाहास्थान माध्यमिक विधालय, तनहुँ",basahasthan secondary school,बसाहास्थान,तनहुँँ,46,tanahun,4,gandaki province,750,"taruka,tanahun",vyas municipality
219,12897,"ज्योति प्राथमिक विधालय जोगमाई, इलाम",jyoti basic school,ज्योति,इलाम,3,ilam,1,koshi province,244,thingepur,phakphokthum rural municipality
19091,12897,"ज्योती नि॰मा॰वि॰, लक्ष्मीपुर, इलाम",jyoti basic school,ज्योती,इलाम,3,ilam,1,koshi province,244,thingepur,phakphokthum rural municipality
22938,12897,"ज्योति निम्न माध्यमिक विधालय, शान्तिपुर -४ इलाम",jyoti basic school,ज्योति,इलाम,3,ilam,1,koshi province,244,thingepur,phakphokthum rural municipality
26789,12897,"ज्योति उ॰ माध्यमिक विधालय, इलाम",jyoti basic school,ज्योति,इलाम,3,ilam,1,koshi province,244,thingepur,phakphokthum rural municipality
221,4124,"अन्नपूर्ण माध्यमिक विद्यालय, गोरखा",annapurna basic school,अन्नपूर्ण,गोरखा,37,gorkha,4,gandaki province,217,gandaki rm- bhumlichowk,gandaki rural municipality
17455,4124,"अन्पुर्ण माध्यमिक विधालय, खोप्लाङ गोरखा",annapurna basic school,अन्पुर्ण,गोरखा,37,gorkha,4,gandaki province,217,gandaki rm- bhumlichowk,gandaki rural municipality
226,31057,"बीरेन्द्र उ॰ माध्यमिक विधालय कुमरी-३, नुवाकोट",birendra basic school,बिरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
2466,31057,बिरेन्द्र माध्यमिक विधालय कुमरी ३ नुवाकोट,birendra basic school,विरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
7647,31057,वीरेन्द्र माध्यमिक विद्यालय नुवाकोट,birendra basic school,वीरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
15384,31057,"बीरेन्द्र उ॰ माध्यमिक विधालय कुमारी, नुवाकोट",birendra basic school,बिरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
24218,31057,"विरेन्द्र निम्न माध्यमिक विधालय, गाउँखर्क नुवाकोट",birendra basic school,विरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
25200,31057,विरेन्द्र माध्यमिक विधालय चारघरे नुवाकोट,birendra basic school,विरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
29170,31057,"विरेन्द्र माध्यमिक विद्यालय, दुप्चेश्वर, नुवाकोट",birendra basic school,विरेन्द्र,नुवाकोट,30,nuwakot,3,bagamati province,470,"bhetuwalthok-5, kakani",kakani rural municipality
229,12933,"कैलाश प्रा॰वि॰, इलाम",kailash basic school,कैलाश,इलाम,3,ilam,1,koshi province,246,salbote,mai municipality
231,41567,"इन्द्रदेवी नि मा वि, तनहु",indra devi basic school,इन्द्रदेवी,तनहुँ,46,tanahun,4,gandaki province,746,aanbookhaireni,aanbookhaireni rural municipality
238,1769,"भिमसुन आधारभूत विद्यालय सन्दकपुर, इलाम",bhimsun pra v,भिमसुन,इलाम,3,ilam,1,koshi province,250,maimajhuwa,sandakpur rural municipality
26498,1769,"भिसुन आधारभूत विद्यालय, इलाम",bhimsun pra v,भिसुन,इलाम,3,ilam,1,koshi province,250,maimajhuwa,sandakpur rural municipality
241,13113,"कन्काई माध्यमिक विद्यालय, इलाम",kankai basic school,कन्काई,इलाम,3,ilam,1,koshi province,243,basthala,deumai municipality
22668,13113,"कन्काई उच्च मा॰वि॰, इलाम",kankai basic school,कन्काई,इलाम,3,ilam,1,koshi province,243,basthala,deumai municipality
26554,13113,"कन्काई माध्यमिक विद्यालय, दानाबारी, इलाम",kankai basic school,कन्काई,इलाम,3,ilam,1,koshi province,243,basthala,deumai municipality
244,42272,"कृष्णालय आधारभूत विद्यालय, व्यास, तनहुँ",krishnalaya pra v,कृष्णालय,तनहुँँ,46,tanahun,4,gandaki province,750,vyas,vyas municipality
255,14848,"पृथ्वी उ॰ माध्यमिक विधालय, खोटाङ",prithvi pra v,पृथ्वी,खोटाङ,5,khotang,1,koshi province,356,babal,jantedhunga rural municipality
560,14848,"पृथ्वी माध्यमिक विद्यालय केपिलासगढी गापा, खोटाङ",prithvi pra v,पृथ्वी,खोटाङ,5,khotang,1,koshi province,356,babal,jantedhunga rural municipality
12511,14848,"पृथ्वी माध्यमिक विद्यालय, बाक्सिला, खोटाङ",prithvi pra v,पृथ्वी,खोटाङ,5,khotang,1,koshi province,356,babal,jantedhunga rural municipality
27292,14848,"पृथ्वी आधारभूत विद्यालय, खोटाङ",prithvi pra v,पृथ्वी,खोटाङ,5,khotang,1,koshi province,356,babal,jantedhunga rural municipality
256,13757,"महेन्द्रोदय माध्यमिक विद्यालय हलेसी, खोटाङ",mahendrodaya adharbhut vidyalaya,महेन्द्रोदय,खोटाङ,5,khotang,1,koshi province,355,"halesi tuwachung municipality - 10, arkhaule, khotang",halesi tuwachung municipality
303,13757,"महेन्द्रोदय उ॰ माध्यमिक विधालय, डाँडागाउँ ओख्रे, खोटाङ",mahendrodaya adharbhut vidyalaya,महेन्द्रोदय,खोटाङ,5,khotang,1,koshi province,355,"halesi tuwachung municipality - 10, arkhaule, khotang",halesi tuwachung municipality
594,13757,"महेन्द्रोदय नि॰मा॰वि, खोटाङ",mahendrodaya adharbhut vidyalaya,महेन्द्रोदय,खोटाङ,5,khotang,1,koshi province,355,"halesi tuwachung municipality - 10, arkhaule, khotang",halesi tuwachung municipality
19964,13757,"महेन्द्रोदय माध्यमिक विद्यालय हलेसी तुवाचुङ, खोटाङ",mahendrodaya adharbhut vidyalaya,महेन्द्रोदय,खोटाङ,5,khotang,1,koshi province,355,"halesi tuwachung municipality - 10, arkhaule, khotang",halesi tuwachung municipality
22050,13757,"महेन्द्रोदय माध्यमिक विद्यालय, खोटाङ",mahendrodaya adharbhut vidyalaya,महेन्द्रोदय,खोटाङ,5,khotang,1,koshi province,355,"halesi tuwachung municipality - 10, arkhaule, khotang",halesi tuwachung municipality
